Ticker,Name,City,State,Industry,Sector,FullTimeEmployees,AuditRisk,BoardRisk,OverallRisk,PreviousClose,Open,DividendRate,PayoutRatio,Beta,TrailingPE,ForwardPE,Volume,AverageVolume,MarketCap,PriceToSalesTrailing12Months,TwoHundredDayAverage,EnterpriseValue,ProfitMargins,FloatShares,SharesOutstanding,SharesShort,HeldPercentInstitutions,ShortRatio,ShortPercentOfFloat,BookValue,PriceToBook,EarningsQuarterlyGrowth,NetIncomeToCommon,TrailingEps,ForwardEps,PegRatio,EnterpriseToRevenue,EnterpriseToEbitda,52WeekChange,CurrentPrice,TargetMeanPrice,TargetMedianPrice,RecommendationMean,RecommendationKey,NumberOfAnalystOpinions,TotalCash,TotalCashPerShare,Ebitda,TotalDebt,QuickRatio,CurrentRatio,TotalRevenue,DebtToEquity,RevenuePerShare,ReturnOnAssets,ReturnOnEquity,FreeCashflow,OperatingCashflow,EarningsGrowth,RevenueGrowth,GrossMargins,EbitdaMargins,OperatingMargins
MU,"Micron Technology, Inc.",Boise,ID,Semiconductors,Technology,43000,3,4,2,144.19,137.55,0.46,0.3156,1.212,,15.452934,51189670,21566977,1.55E+11,8.438314,93.51485,1.60E+11,-0.20571,1103237627,1107369984,25669017,0.84772,1.42,0.0232,39.63,3.5210695,,-3767000064,-3.44,9.03,-53.95,8.732,43.652,1.1320093,139.54,158.75,150,1.8,buy,30,9006000128,8.133,3663000064,14380000256,2.125,3.744,18311999488,32.779,16.67,-0.03765,-0.082679994,-3049874944,2892999936,,0.577,-0.00322,0.20003,0.0328
MSFT,Microsoft Corporation,Redmond,WA,Software - Infrastructure,Technology,221000,3,4,1,445.7,447.135,3,0.24780001,0.893,38.908302,33.894497,34486172,18994762,3.34E+12,14.129884,386.6595,3.37E+12,0.36426997,7421603274,7432309760,43764126,0.73680997,2.18,0.0059,34.058,13.206296,0.199,86181003264,11.56,13.27,2.33,14.241,26.743,0.36877668,449.78,487.36,480,1.6,buy,46,80013000704,10.766,1.26E+11,1.06E+11,1.132,1.242,2.37E+11,41.963,31.834,0.1541,0.38487998,61997998080,1.10E+11,0.2,0.17,0.69894,0.5325,0.44588003
MAA,Mid-America Apartment Communiti,Germantown,TN,REIT - Residential,Real Estate,2427,7,9,5,140.19,141.16,5.88,1.1887001,0.832,29.613445,33.642006,1175741,679216,16909421568,7.8173723,130.40276,21249540096,0.25919,115754712,116826000,2799927,0.9535,3.66,0.033,52.022,2.709623,0.058,556731008,4.76,4.19,10.33,9.824,16.984,-0.058383405,140.96,140.07,140,2.7,hold,21,54601000,0.467,1251140992,4651398144,0.046,0.096,2163056896,74.334,18.544,0.03729,0.0912,900572736,1119133952,0.055,0.028,0.60565,0.57840997,0.30492002
MRNA,"Moderna, Inc.",Cambridge,MA,Biotechnology,Healthcare,5600,7,8,9,134.4,136,0,,1.54,,-24.432234,5225264,3958375,51124211712,9.921252,103.341125,43838181376,-1.15816,345808702,383240000,21430188,0.73421997,6.26,0.0736,33.465,3.986254,,-5968000000,-15.59,-5.46,0.36,8.507,-9.614,0.10788143,133.4,144.41,130,2.6,hold,19,8522999808,22.239,-4560000000,1236999936,3.744,4.034,5152999936,9.651,13.525,-0.15724,-0.37677,-1954749952,-2881999872,,-0.91,-0.70269996,-0.88491994,-7.5808396
MHK,"Mohawk Industries, Inc.",Calhoun,GA,"Furnishings, Fixtures & Appliances",Consumer Cyclical,43300,7,1,2,111.35,111.49,0,,1.399,,10.062333,1042439,598170,7216530432,0.6555527,103.87975,9621028864,-0.03767,53360801,63863100,1535468,0.82755,2.47,0.029000001,119.592,0.94487923,0.309,-414716000,-6.52,11.23,1.11,0.874,6.751,0.13203764,113,126.63,125.9,2.8,hold,14,658499968,10.311,1425073024,3057100032,0.854,1.834,11008315392,39.974,172.864,0.0358,-0.05264,724584512,1255629056,0.302,-0.045,0.25445,0.12945,0.05766
MOH,Molina Healthcare Inc,Long Beach,CA,Healthcare Plans,Healthcare,18000,3,4,4,307.77,306.94,0,,0.575,16.691639,11.472388,842307,459104,18012174336,0.5196819,358.1409,11462156288,0.0309,57891526,58583800,1341421,0.99334,3,0.026099999,76.153,4.0373983,-0.062,1071000000,18.42,26.8,0.98,0.331,6.727,0.06020689,307.46,396.92,406,2.6,hold,15,8936999936,152.509,1704000000,2382000128,1.443,1.488,34659999744,53.016,599.654,0.06881,0.27528998,495249984,960000000,-0.063,0.208,0.12833,0.04916,0.044320002
TAP,Molson Coors Beverage Company,Golden,CO,Beverages - Brewers,Consumer Defensive,16500,6,10,10,50.63,50.87,1.76,0.33330002,0.824,10.169661,8.664966,6051329,2185672,10815208448,0.9048718,60.94325,17011189760,0.09071,189720977,197267008,8911463,0.89343,4.05,0.059699997,61.829,0.824047,1.866,1084199936,5.01,5.88,2.2,1.423,6.979,-0.22415107,50.95,64.5,64,2.9,hold,19,458400000,2.164,2437400064,6436599808,0.382,0.693,11952199680,48.185,55.579,0.0423,0.0832,1053025024,2100999936,1.939,0.107,0.38165,0.20392999,0.12182
MDLZ,"Mondelez International, Inc.",Chicago,IL,Confectioners,Consumer Defensive,91000,8,6,6,66.06,66.44,1.7,0.5287,0.554,21.181528,17.879032,11855525,7453688,89213853696,2.4685626,70.14985,1.07E+11,0.118710004,1337817830,1341360000,13892375,0.83961,1.63,0.0104,21.192,3.1384487,-0.321,4289999872,3.14,3.72,2.65,2.973,12.758,-0.09176564,66.51,80.96,82,1.8,buy,23,1376000000,1.026,8421000192,19568001024,0.245,0.768,36139999232,68.626,26.603,0.05975,0.15126,3580999936,4914999808,-0.316,0.014,0.41693002,0.23301001,0.30549
MPWR,"Monolithic Power Systems, Inc.",Kirkland,WA,Semiconductors,Technology,3564,6,9,9,825.33,824.22,5,0.5066,1.131,98.942505,49.382545,994612,488591,40211345408,21.998755,617.27246,38933512192,0.22436,46749943,48672000,979067,0.9604,1.82,0.0271,43.429,19.023462,-0.157,410112992,8.35,16.73,2.49,21.3,79.169,0.6170559,826.17,805.13,800,2.1,buy,11,1286388992,26.43,491779008,8555000,4.748,6.337,1827891968,0.405,38.113,0.11793,0.21086,426062880,667457024,-0.164,0.015,0.55516,0.26904,0.20941
MNST,Monster Beverage Corporation,Corona,CA,Beverages - Non-Alcoholic,Consumer Defensive,5254,10,9,8,48.68,48.98,0,,0.759,31.06962,24.182266,16238020,9692346,48374906880,6.5904117,54.79585,47639621632,0.22828,700718493,985433024,15622509,0.68858004,2.29,0.020499999,8.234,5.9618654,0.112,1675592960,1.58,2.03,1.91,6.49,22.242,-0.14936751,49.09,61.63,62,2.2,buy,23,3560724992,3.418,2141847040,61907000,4.01,4.912,7340194816,0.722,7.031,0.13655,0.20979999,975652736,1705420032,0.105,0.118,0.53452,0.2918,0.28539
MCO,Moody's Corporation,New York,NY,Financial Data & Stock Exchanges,Financial Services,15439,3,2,3,422.71,422.86,3.4,0.345,1.271,46.05786,33.9686,1037309,713895,77040910336,12.362148,371.78775,82197061632,0.27006,170075055,182608992,1550327,0.78857005,2.03,0.0098,19.577,21.55029,0.152,1683000064,9.16,12.42,2.72,13.19,28.791,0.26027596,421.89,412.46,416.2,2.1,buy,16,2534000128,13.877,2855000064,7529999872,1.306,1.421,6232000000,201.606,34.05,0.10385,0.49580002,1856875008,2318000128,0.158,0.215,0.72304,0.45812,0.45241
MS,Morgan Stanley,New York,NY,Capital Markets,Financial Services,80000,7,6,9,97.44,97.32,3.4,0.6045,1.369,17.483637,12.686016,10983279,6187391,1.56E+11,2.8690176,87.27055,-1.44E+11,0.17476,1243363209,1625159936,15603686,0.61012,2.31,0.0125,55.604,1.729372,0.145,8960000000,5.5,7.58,1.77,-2.648,,0.1503768,96.16,99.05,98,2.5,buy,20,7.27E+11,447.369,,4.17E+11,1.942,1.967,54470000640,416.25,33.686,0.00796,0.09559,,-19310999552,0.188,0.06,0.86503,,0.34685
MOS,Mosaic Company (The),Tampa,FL,Agricultural Inputs,Basic Materials,14049,4,3,2,27.72,27.79,0.84,0.3432,1.456,11.779661,10.570341,14773772,4425037,8934724608,0.69959944,32.9329,13524819968,0.06071,319551218,321392992,4823911,0.867,1.08,0.0171,37.396,0.743395,-0.896,775299968,2.36,2.63,1.47,1.059,6.51,-0.19068414,27.8,35.73,36,2.7,hold,18,336700000,1.048,2077600000,4781899776,0.45,1.158,12771200000,39.313,38.94,0.027209999,0.06661,563699968,2178200064,-0.891,-0.257,0.15413,0.16268,0.075729996
MSI,"Motorola Solutions, Inc.",Chicago,IL,Communication Equipment,Technology,21000,5,6,2,384.6,385.9,3.92,0.4598,0.961,47.600494,27.301273,1043888,672324,64386457600,6.314874,324.95346,69766488064,0.13652,166026531,166787008,1647265,0.85707,1.95,0.0114,3.124,123.57234,,1392000000,8.11,14.14,3.03,6.843,23.754,0.3767966,386.04,376.23,372.42,1.9,buy,8,1512000000,9.065,2936999936,6876000256,0.928,1.193,10195999744,1280.447,61.155,0.12637,3.5547101,1906125056,2433999872,,0.1,0.50216,0.28805,0.24027
MSCI,MSCI Inc.,New York,NY,Financial Data & Stock Exchanges,Financial Services,5858,1,5,4,482.79,481.38,6.4,0.39209998,1.108,33.21858,29.243538,725716,710290,38528315392,14.7241955,525.7096,42679316480,0.44554,76598711,79224200,935426,0.93015,0.93,0.0138,-8.211,,0.072,1165817984,14.64,16.63,2.57,16.311,28.189,0.049800277,486.32,555.8,547.5,2.5,buy,10,515472992,6.507,1514051968,4666475008,0.921,0.997,2616666880,,33.018,0.16758,,988155008,1272024960,0.084,0.148,0.82174003,0.57862,0.50133
NDAQ,"Nasdaq, Inc.",New York,NY,Financial Data & Stock Exchanges,Financial Services,8568,4,5,3,59.23,59.2,0.96,0.4706,0.949,32.21925,19.95033,3096117,2712622,34736111616,5.598084,56.3485,44809089024,0.15970999,428819171,576532992,5041778,0.85319,1.69,0.0136,18.773,3.2093964,-0.225,991000000,1.87,3.02,2.83,7.221,19.809,0.21447289,60.25,65.33,64,2.5,buy,15,401000000,0.696,2262000128,10464000000,0.179,0.99,6205000192,96.719,11.79,0.04538,0.11637,1296625024,1660999936,-0.344,0.092,0.66043997,0.36453998,0.27121
NTAP,"NetApp, Inc.",San Jose,CA,Computer Hardware,Technology,11800,6,2,3,127.47,126.9,2.02,0.432,1.237,27.568033,17.248648,4282859,1964170,26268567552,4.190901,92.72705,25662537728,0.15731,204676025,205802000,4972484,0.94253,2.82,0.027999999,5.563,22.944454,0.188,986000000,4.63,7.4,3.01,4.094,17.235,0.7307118,127.64,126.01,121,2.7,hold,15,3257999872,15.831,1488999936,2652000000,1.039,1.193,6268000256,231.414,30.135,0.08044,0.85553,1419500032,1684999936,0.224,0.055,0.70724,0.23756,0.22002001
NFLX,"Netflix, Inc.",Los Gatos,CA,Entertainment,Communication Services,13000,10,8,8,679.03,682.63,0,,1.257,47.58114,30.767714,4557086,3428869,2.96E+11,8.463524,525.60565,3.05E+11,0.18422002,426832037,430900992,8250632,0.85195,1.84,0.019299999,49.576,13.839761,0.787,6435079168,14.42,22.3,1.39,8.736,37.097,0.64956486,686.12,654.6,665,2.2,buy,38,7045739008,16.349,8226065920,16511605760,0.891,1.068,34932232192,77.282,79.703,0.10009,0.29795998,19518390272,7308083200,0.833,0.148,0.43065,0.23549,0.28094
NEM,Newmont Corporation,Denver,CO,Gold,Basic Materials,21700,8,9,6,42.81,42.68,1,1.8033,0.535,,10.232445,16655639,10731429,48731693056,3.704142,38.03885,56025706496,-0.20333,1150464910,1153139968,23751666,0.7101,2.13,0.026300002,25.056,1.6866219,-0.516,-2694000128,-3.27,4.13,,4.259,15.044,-0.011461973,42.26,63.45,63.45,2.5,buy,2,2359000064,2.046,3724000000,9468000256,0.573,2.154,13155999744,32.564,14.135,0.01538,-0.109799996,-3452750080,3057999872,-0.661,0.502,0.32441002,0.28305998,0.23813
NWSA,News Corporation,New York,NY,Entertainment,Communication Services,25000,9,7,10,26.9,26.96,0.2,0.5405,1.381,72.567566,31.964287,8483724,2607387,15531786240,1.5623968,23.8507,18198349824,0.020920001,492007860,378771008,8467428,1.01576,2.94,0.0224,14.1,1.9042553,-0.4,208000000,0.37,0.84,-16.62,1.831,14.489,0.4176346,26.85,31.78,30.5,1.9,buy,6,1943000064,3.403,1256000000,3952999936,1.111,1.357,9941000192,44.376,17.382,0.028959999,0.02806,836124992,1266000000,-0.425,-0.01,0.49552,0.12635,0.05448
NWS,News Corporation,New York,NY,Entertainment,Communication Services,25000,9,7,10,27.51,27.55,0.2,0.5405,1.381,76.24324,,5205353,743416,15565430784,1.5657811,24.7381,18974910464,0.020920001,492007860,190479008,2539665,0.43657002,3.27,0.0225,14.1,2.000709,-0.4,208000000,0.37,,,1.909,15.107,0.4731071,28.21,,,,none,,1943000064,3.403,1256000000,3952999936,1.111,1.357,9941000192,44.376,17.382,0.028959999,0.02806,836124992,1266000000,-0.425,-0.01,0.49552,0.12635,0.05448
NEE,"NextEra Energy, Inc.",Juno Beach,FL,Utilities - Regulated Electric,Utilities,16800,6,5,4,72.46,73.36,2.06,0.5239,0.554,19.893442,19.731707,19465802,11836550,1.50E+11,5.5140376,62.2723,2.39E+11,0.27616,2048903133,2054530048,33404659,0.8109,2.78,0.0163,23.675,3.075396,0.087,7491999744,3.66,3.69,2.59,8.796,15.585,-0.019921899,72.81,78.4,77.5,2.1,buy,18,1642000000,0.799,15312000000,79937003520,0.292,0.511,27128999936,134.599,13.305,0.03282,0.11452,-19840749568,12705000448,0.058,-0.147,0.63017,0.56441003,0.34776002
NKE,"Nike, Inc.",Beaverton,OR,Footwear & Accessories,Consumer Cyclical,83700,9,10,9,95.57,95.96,1.48,0.41759998,1.051,28.582352,24.917948,15569882,9117840,1.47E+11,2.8436751,100.37445,1.48E+11,0.10141,1193329260,1211459968,18335123,0.82795,2.23,0.0188,9.415,10.321827,-0.055,5231000064,3.4,3.9,2.17,2.873,21.599,-0.13030249,97.18,107.88,110,2.2,buy,35,10572999680,7.005,6862000128,12104999936,1.672,2.741,51581001728,85.091,33.831,0.09891,0.36381,5401124864,7063000064,-0.025,0.003,0.44294998,0.13303,0.107489996
NI,NiSource Inc,Merrillville,IN,Utilities - Regulated Gas,Utilities,7364,4,2,2,28.34,28.31,1.06,0.65910006,0.504,18.38961,15.308107,13442106,4224324,12695997440,2.4202676,26.67895,27463706624,0.14227,446449354,448304992,5682337,0.95833,1.33,0.014400001,17.617,1.6075381,0.096,686700032,1.54,1.85,2.23,5.235,12.59,0.03926611,28.32,31.22,31.44,1.9,buy,11,102200000,0.228,2181400064,12970900480,0.317,0.659,5245700096,132.425,12.346,0.02954,0.0828,-1658724992,1707900032,0.075,-0.132,0.49216,0.41584998,0.34062
NDSN,Nordson Corporation,Westlake,OH,Specialty Industrial Machinery,Industrials,7700,5,3,9,231.8,232.37,2.72,0.3206,0.936,27.538097,22.15709,536720,250693,13247419392,4.995586,246.70435,14774406144,0.18231001,51993754,57268800,980889,0.74933,4.84,0.019299999,48.687,4.751166,-0.073,483457984,8.4,10.44,1.87,5.571,18.088,-0.043420732,231.32,283.16,280.98,2.5,buy,6,125446000,2.19,816812032,1652438016,1.223,2.212,2651824896,59.264,46.464,0.09239,0.18295,483110496,648340992,-0.072,0.001,0.55008,0.30802,0.26073
NSC,Norfolk Southern Corporation,Atlanta,GA,Railroads,Industrials,20700,10,10,10,224.5,225.35,5.4,0.8696,1.31,36.21095,16.247831,1231012,1250588,50801278976,4.2235847,227.23405,68266287104,0.11756,225398944,225914000,1705980,0.77911,1.03,0.0076,55.49,4.0524416,-0.886,1411000064,6.21,13.84,2.01,5.676,13.966,0.013612747,224.87,271.34,274.43,2.2,buy,20,652000000,2.886,4888000000,18116999168,0.537,0.683,12028000256,144.52,53.121,0.05495,0.111940004,-503750016,2844999936,-0.887,-0.041,0.43241,0.40639,0.07656
NTRS,Northern Trust Corporation,Chicago,IL,Asset Management,Financial Services,23000,7,7,5,82.16,82.33,3,0.66230005,1.111,18.269316,11.656339,1906256,1227848,16932034560,2.5367484,79.14355,26583410688,0.14793,201565812,204592000,2032893,0.83899003,1.63,0.0113,54.826,1.5095028,-0.358,934800000,4.53,7.1,0.99,3.983,,0.15296745,82.76,92.08,92,2.9,hold,13,8431000064,41.209,,17197500416,,,6674699776,,32.345,0.00643,0.08336,,1337900032,-0.365,-0.043,,,0.17556
NOC,Northrop Grumman Corporation,Falls Church,VA,Aerospace & Defense,Industrials,101000,10,4,4,434.48,431.74,8.24,0.5213,0.341,30.1108,15.712363,1889011,1025388,64009814016,1.5953795,459.9876,79037988864,0.053790003,139154968,147990000,1666463,0.83943003,1.64,0.0113,96.044,4.4988756,0.121,2158000128,14.35,27.5,0.59,1.97,19.073,-0.035556436,432.09,503.14,496.5,2.6,hold,20,3060999936,20.684,4144000000,18154000384,0.963,1.127,40121999360,127.638,266.459,0.03809,0.14701,1821874944,3871000064,0.149,0.089,0.16697,0.10328,0.12227
NCLH,Norwegian Cruise Line Holdings ,Miami,FL,Travel Services,Consumer Cyclical,41000,10,3,5,17.18,17.11,0,,2.625,21.34568,9.345946,11550514,13928833,7418119168,0.83170235,17.16055,21285345280,0.03844,425724140,429040992,28757952,0.6014,1.86,0.0896,0.844,20.485783,,342852000,0.81,1.85,0.24,2.386,10.353,-0.06691849,17.29,20.81,20,2.5,buy,17,559814016,1.305,2055860992,14427046912,0.128,0.241,8919199744,3984.371,20.964,0.03727,2.6117802,-1201291776,2309552128,,0.203,0.37488,0.2305,0.09967
NRG,"NRG Energy, Inc.",Houston,TX,Utilities - Independent Power Producers,Utilities,18131,8,7,9,80.72,80.11,1.63,0.2197,1.059,11.41512,13.772805,9244910,3735667,16682249216,0.5847266,57.24305,27921221632,0.05762,205869701,208476000,9642978,1.01842,2.57,0.061100002,12.716,6.2928596,,1576999936,7.01,5.81,3.51,0.979,9.759,1.2283487,80.02,88.22,83.5,2.3,buy,8,299000000,1.434,2860999936,10887999488,0.384,1.01,28529999872,330.24,128.081,0.03405,0.5156,1026750016,1644000000,,-0.038,0.17841,0.10028,0.11913
NUE,Nucor Corporation,Charlotte,NC,Steel,Basic Materials,32000,4,7,7,156.81,156.42,2.16,0.123500004,1.613,9.269412,12.687601,4066001,1399470,37781696512,1.1066499,170.84685,40125980672,0.12399,237750169,239762000,5528973,0.79642,3.67,0.0301,86.309,1.8257656,-0.257,4216346112,17,12.42,-1.85,1.175,5.729,0.014224052,157.58,175.82,184.63,2.4,buy,10,5538937856,23.102,7003897856,6851451904,2.385,4.016,34140604416,31.536,138.14,0.10955,0.22278999,2726971136,6364410880,-0.224,-0.066,0.21576001,0.20515,0.14474
NVDA,NVIDIA Corporation,Santa Clara,CA,Semiconductors,Technology,29600,7,10,7,130.78,127,0.04,0.0094,1.694,74.01754,35.060944,655484664,442141975,3.11E+12,39.02784,69.40835,3.09E+12,0.53398,23599764000,24598300672,278905720,0.67643,0.64,0.0118,1.998,63.348347,6.284,42597998592,1.71,3.61,1.04,38.777,62.779,2.1150324,126.57,125.1,126.75,1.8,buy,48,31438000128,1.278,49274998784,11237000192,2.877,3.529,79773999104,22.866,3.234,0.49103,1.15658,29023750144,40524001280,6.5,2.621,0.75286,0.61768,0.64925003
NVR,"NVR, Inc.",Reston,VA,Residential Construction,Consumer Cyclical,6300,10,9,9,7514.88,7570,0,,1.165,15.898311,14.970496,84303,19562,23888769024,2.425975,6976.6333,22072430592,0.1667,3086452,3132370,50176,0.84986997,2.54,0.019,1371.495,5.560662,0.145,1641528064,479.7,509.43,3.09,2.242,10.987,0.2402538,7626.42,8650,8775,2.5,buy,3,2841353984,907.093,2008887040,1024992000,3.598,6.725,9847078912,23.594,3053.584,0.19738,0.40087003,967461376,1328929024,0.165,0.074,0.26298,0.20401,0.2007
NXPI,NXP Semiconductors N.V.,Eindhoven,,Semiconductors,Technology,34200,6,2,2,264.68,266.43,4.06,0.3749,1.51,25.048985,17.003138,4027521,1984788,69298036736,5.2178326,226.3479,76488974336,0.21240999,255113606,255684000,4047477,0.95924,1.69,0.0199,34.475,7.861639,0.039,2820999936,10.82,15.94,1.85,5.759,15.932,0.41014564,271.03,283.46,290,2.3,buy,27,3308000000,12.938,4800999936,10177999872,1.431,2.355,13281000448,111.235,51.551,0.10005,0.32682,2161750016,3732000000,0.051,0.002,0.57089,0.36148998,0.27607
ORLY,"O'Reilly Automotive, Inc.",Springfield,MO,Specialty Retail,Consumer Cyclical,90601,10,9,9,1080.57,1085.9,0,,0.889,27.463572,23.070805,663576,411045,63711051776,3.9619758,1002.53125,71209861120,0.14781,58288076,58894100,955654,0.88185996,2.32,0.0164,-23.587,,0.059,2376933888,39.39,46.89,2.25,4.428,19.513,0.16115499,1081.79,1165.48,1200,2.2,buy,20,89264000,1.516,3649373952,7588077056,0.084,0.71,16080625664,,269.045,0.14826,,1433592064,3024535040,0.111,0.072,0.51296,0.22694,0.18924
OXY,Occidental Petroleum Corporatio,Houston,TX,Oil & Gas E&P,Energy,12570,10,3,2,62.44,62.69,0.88,0.2197,1.606,17.606936,13.072962,21295011,7402540,54013923328,1.9999971,61.91645,82020909056,0.16,883462590,886636992,48855055,0.53408,7.03,0.106800005,25.401,2.3983307,-0.297,3304999936,3.46,4.66,1.96,3.037,6.724,0.064104795,60.92,71.72,70,2.6,hold,21,1272000000,1.435,12197999616,20835999744,0.516,0.947,27007000576,67.285,30.519,0.0444,0.13518,4047749888,11445000192,-0.248,-0.173,0.59577,0.45166,0.17071
ODFL,"Old Dominion Freight Line, Inc.",Thomasville,NC,Trucking,Industrials,22891,6,9,9,174.65,175.88,1.04,0.1514,1.025,30.790493,24.842329,2173373,1748609,38000971776,6.4582596,199.62677,37499994112,0.21189,194433210,217284992,4830796,0.76357,2.51,0.037,20.228,8.645936,0.025,1246768000,5.68,7.04,2.36,6.373,18.967,0.045555115,174.89,201.29,205.5,2.5,buy,18,580974016,2.674,1977081984,79980000,2.151,2.295,5884088832,1.817,26.959,0.19372,0.30603,692358144,1577661056,0.039,0.012,0.4036,0.336,0.26466
OMC,Omnicom Group Inc.,New York,NY,Advertising Agencies,Communication Services,75900,4,6,1,89.75,89.79,2.8,0.3789,0.978,12.24222,10.556593,5296776,1552541,17717102592,1.1907135,86.1039,22627072000,0.099630006,193563959,195834000,10349850,0.98969,5.98,0.060700003,18.227,4.9635158,0.4,1482499968,7.39,8.57,1.4,1.521,9.204,-0.040004253,90.47,108.1,110,2.2,buy,10,3172800000,16.202,2458500096,7089699840,0.741,0.927,14879399936,155.387,75.025,0.05336,0.36615002,1119725056,1325500032,0.432,0.054,0.18729,0.16523,0.13191
ON,ON Semiconductor Corporation,Scottsdale,AZ,Semiconductors,Technology,30000,2,3,3,67.63,67.82,0,,1.713,13.983672,14.364779,9842250,6413941,29479495680,3.614455,77.03055,30477989888,0.26667,428274334,430232000,19823060,1.00494,2.64,0.0617,18.896,3.6261642,-0.019,2175000064,4.9,4.77,1.91,3.737,9.714,-0.22681111,68.52,83.66,85,2.3,buy,26,2614400000,6.077,3137600000,3594200064,1.732,2.875,8156000256,44.141,18.978,0.122209996,0.29804,7075000,2067299968,0.009,-0.05,0.46832,0.3847,0.28271
OKE,"ONEOK, Inc.",Tulsa,OK,Oil & Gas Midstream,Energy,4775,9,3,5,81.05,81.41,3.96,0.91129994,1.616,18.88416,14.213523,6799838,2642301,46621720576,2.5991926,72.44175,68557713408,0.12538,581604145,583646976,10436211,0.70009005,4.05,0.020399999,28.176,2.8350368,-0.391,2248000000,4.23,5.62,4.27,3.822,14.718,0.36314,79.88,85.01,85,2.3,buy,16,65000000,0.111,4657999872,22001000448,0.421,0.703,17937000448,133.785,34.606,0.06893,0.19077998,827124992,3796000000,-0.534,0.058,0.36004,0.25969,0.22254999
ORCL,Oracle Corporation,Austin,TX,Software - Infrastructure,Technology,159000,9,10,10,142.91,143.72,1.6,0.4313,1.008,38.14016,19.707521,14930875,7917012,3.90E+11,7.363044,115.09965,4.74E+11,0.19764,1602008977,2755859968,15371086,0.44029,2.43,0.0096,3.159,44.792656,-0.053,10467000320,3.71,7.18,2.16,8.955,22.341,0.21168005,141.5,151.46,157.5,2.2,buy,26,10661000192,3.868,21226999808,94413996032,0.614,0.715,52961001472,1021.907,19.301,0.07156,1.9392301,10437250048,18673000448,-0.063,0.033,0.71406996,0.40080002,0.33261
OTIS,Otis Worldwide Corporation,Farmington,CT,Specialty Industrial Machinery,Industrials,71000,1,3,1,96.6,96.65,1.56,0.39310002,0.938,27.722542,22.676123,2547640,1960590,38782660608,2.712074,89.67125,45271642112,0.09986,403489906,404323008,4435497,0.89198,2.21,0.0124,-12.426,,0.066,1428000000,3.46,4.23,2.36,3.166,18.13,0.101010084,95.92,98.04,98,2.5,buy,11,884000000,2.186,2496999936,7165000192,0.832,0.972,14300000256,,34.953,0.14686,,1340249984,1520000000,0.089,0.027,0.29608,0.17462,0.16816999
PCAR,PACCAR Inc.,Bellevue,WA,Farm & Heavy Construction Machinery,Industrials,32400,1,9,5,107.23,107.23,1.2,0.1101,0.933,11.003115,12.12357,4863098,2540690,55538401280,1.5689522,100.79195,61932949504,0.14300999,514087095,524144992,9209478,0.69004,3.16,0.020299999,32.195,3.2911942,0.629,5062199808,9.63,8.74,1.91,1.75,9.603,0.3377099,105.96,122.55,121,2.6,hold,15,7727200256,14.742,6449099776,14121700352,4.132,4.703,35398402048,83.7,67.522,0.10001001,0.32921,38525000,4974199808,0.621,0.032,0.1958,0.18219,0.16554001
